location,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred
United Kingdom,2021-07-20,68.71,53.93,122.64
United Kingdom,2021-07-21,68.78,54.2,122.98
United Kingdom,2021-07-22,68.85,54.48,123.32
United Kingdom,2021-07-23,68.91,54.76,123.67
United Kingdom,2021-07-24,68.98,55.06,124.03
United Kingdom,2021-07-25,69.01,55.23,124.25
United Kingdom,2021-07-26,69.06,55.45,124.51
United Kingdom,2021-07-27,69.11,55.68,124.79
United Kingdom,2021-07-28,69.17,55.93,125.11
United Kingdom,2021-07-29,69.24,56.2,125.44
United Kingdom,2021-07-30,69.29,56.45,125.74
United Kingdom,2021-07-31,69.35,56.77,126.11
United Kingdom,2021-08-01,69.38,56.94,126.32
United Kingdom,2021-08-02,69.42,57.13,126.55
United Kingdom,2021-08-03,69.46,57.34,126.8
United Kingdom,2021-08-04,69.51,57.58,127.1
United Kingdom,2021-08-05,69.56,57.84,127.4
United Kingdom,2021-08-06,69.62,58.09,127.71
United Kingdom,2021-08-07,69.67,58.41,128.08
United Kingdom,2021-08-08,69.71,58.59,128.3
United Kingdom,2021-08-09,69.76,58.79,128.55
United Kingdom,2021-08-10,69.81,59.01,128.83
United Kingdom,2021-08-11,69.87,59.27,129.15
United Kingdom,2021-08-12,69.94,59.56,129.5
United Kingdom,2021-08-13,70.0,59.81,129.81
United Kingdom,2021-08-14,70.07,60.11,130.17
United Kingdom,2021-08-15,70.11,60.29,130.41
United Kingdom,2021-08-16,70.17,60.5,130.67
United Kingdom,2021-08-17,70.23,60.71,130.95
United Kingdom,2021-08-18,70.3,60.97,131.27
United Kingdom,2021-08-19,70.39,61.22,131.61
United Kingdom,2021-08-20,70.48,61.47,131.95
United Kingdom,2021-08-21,70.58,61.76,132.35
United Kingdom,2021-08-22,70.64,61.93,132.58
United Kingdom,2021-08-23,70.71,62.13,132.84
United Kingdom,2021-08-24,70.79,62.32,133.12
United Kingdom,2021-08-25,70.9,62.56,133.46
United Kingdom,2021-08-26,70.98,62.78,133.75
United Kingdom,2021-08-27,71.04,62.97,134.01
United Kingdom,2021-08-28,71.11,63.17,134.28
United Kingdom,2021-08-29,71.14,63.29,134.43
United Kingdom,2021-08-30,71.17,63.39,134.56
United Kingdom,2021-08-31,71.23,63.56,134.79
United Kingdom,2021-09-01,71.3,63.73,135.03
United Kingdom,2021-09-02,71.36,63.91,135.26
United Kingdom,2021-09-03,71.41,64.07,135.48
United Kingdom,2021-09-04,71.47,64.26,135.73
United Kingdom,2021-09-05,71.5,64.37,135.87
United Kingdom,2021-09-06,71.54,64.49,136.02
United Kingdom,2021-09-07,71.57,64.62,136.19
United Kingdom,2021-09-08,71.61,64.75,136.36
United Kingdom,2021-09-09,71.65,64.89,136.54
United Kingdom,2021-09-10,71.69,65.02,136.71
United Kingdom,2021-09-11,71.73,65.17,136.9
United Kingdom,2021-09-12,71.75,65.25,137.0
United Kingdom,2021-09-13,71.78,65.34,137.12
United Kingdom,2021-09-14,71.81,65.44,137.24
United Kingdom,2021-09-15,71.84,65.53,137.37
United Kingdom,2021-09-16,71.88,65.62,137.5
United Kingdom,2021-09-17,71.91,65.71,137.62
United Kingdom,2021-09-18,71.95,65.82,137.77
United Kingdom,2021-09-19,71.97,65.87,137.84
United Kingdom,2021-09-20,72.0,65.94,137.94
United Kingdom,2021-09-21,72.03,66.01,138.03
United Kingdom,2021-09-22,72.06,66.07,138.13
United Kingdom,2021-09-23,72.1,66.14,138.24
United Kingdom,2021-09-24,72.14,66.2,138.34
United Kingdom,2021-09-25,72.18,66.27,138.45
United Kingdom,2021-09-26,72.2,66.31,138.51
United Kingdom,2021-09-27,72.24,66.36,138.6
United Kingdom,2021-09-28,72.28,66.41,138.69
United Kingdom,2021-09-29,72.33,66.46,138.79
United Kingdom,2021-09-30,72.38,66.51,140.18
United Kingdom,2021-10-01,72.44,66.56,140.51
United Kingdom,2021-10-02,72.48,66.61,140.9
United Kingdom,2021-10-03,72.52,66.65,141.1
United Kingdom,2021-10-04,72.57,66.69,141.38
United Kingdom,2021-10-05,72.64,66.73,141.72
United Kingdom,2021-10-06,72.68,66.77,142.05
United Kingdom,2021-10-07,72.73,66.82,142.4
United Kingdom,2021-10-08,72.78,66.86,142.75
United Kingdom,2021-10-09,72.83,66.91,143.22
United Kingdom,2021-10-10,72.86,66.94,143.42
United Kingdom,2021-10-11,72.9,66.97,143.68
United Kingdom,2021-10-12,72.96,67.01,144.02
United Kingdom,2021-10-13,73.02,67.06,144.8
United Kingdom,2021-10-14,73.08,67.1,145.26
United Kingdom,2021-10-15,73.14,67.14,145.69
United Kingdom,2021-10-16,73.18,67.19,146.24
United Kingdom,2021-10-17,73.21,67.22,146.47
United Kingdom,2021-10-18,73.27,67.25,146.82
United Kingdom,2021-10-19,73.33,67.3,147.28
United Kingdom,2021-10-20,73.4,67.34,147.77
United Kingdom,2021-10-21,73.48,67.38,148.79
United Kingdom,2021-10-22,73.54,67.42,149.34
United Kingdom,2021-10-23,73.6,67.46,149.99
United Kingdom,2021-10-24,73.64,67.49,150.31
United Kingdom,2021-10-25,73.7,67.52,150.76
United Kingdom,2021-10-26,73.76,67.56,151.25
United Kingdom,2021-10-27,73.82,67.59,151.77
United Kingdom,2021-10-28,73.89,67.62,152.32
United Kingdom,2021-10-29,73.95,67.66,152.83
United Kingdom,2021-10-30,74.0,67.69,153.48
United Kingdom,2021-10-31,74.05,67.71,153.78
United Kingdom,2021-11-01,74.1,67.74,154.22
United Kingdom,2021-11-02,74.17,67.77,154.76
United Kingdom,2021-11-03,74.23,67.8,155.38
United Kingdom,2021-11-04,74.3,67.83,155.97
United Kingdom,2021-11-05,74.36,67.86,156.55
United Kingdom,2021-11-06,74.42,67.9,157.26
United Kingdom,2021-11-07,74.45,67.92,157.64
United Kingdom,2021-11-08,74.5,67.95,158.13
United Kingdom,2021-11-09,74.56,67.98,158.72
United Kingdom,2021-11-10,74.74,68.05,159.76
United Kingdom,2021-11-11,74.79,68.09,160.39
United Kingdom,2021-11-12,74.84,68.12,161.01
United Kingdom,2021-11-13,74.89,68.16,161.78
United Kingdom,2021-11-14,74.93,68.18,162.16
United Kingdom,2021-11-15,74.97,68.21,162.66
United Kingdom,2021-11-16,75.02,68.24,163.25
United Kingdom,2021-11-17,75.07,68.27,163.9
United Kingdom,2021-11-18,75.11,68.3,164.55
United Kingdom,2021-11-19,75.15,68.33,165.16
United Kingdom,2021-11-20,75.19,68.37,165.92
United Kingdom,2021-11-21,75.22,68.39,166.31
United Kingdom,2021-11-22,75.25,68.42,166.83
United Kingdom,2021-11-23,75.29,68.45,167.45
United Kingdom,2021-11-24,75.33,68.48,168.08
United Kingdom,2021-11-25,75.36,68.52,168.73
United Kingdom,2021-11-26,75.39,68.55,169.34
United Kingdom,2021-11-27,75.43,68.6,170.12
United Kingdom,2021-11-28,75.46,68.64,170.61
United Kingdom,2021-11-29,75.49,68.68,171.16
United Kingdom,2021-11-30,75.54,68.73,171.83
United Kingdom,2021-12-01,75.58,68.78,172.52
United Kingdom,2021-12-02,75.61,68.82,173.23
United Kingdom,2021-12-03,75.65,68.87,173.88
United Kingdom,2021-12-04,75.69,68.92,174.67
United Kingdom,2021-12-05,75.72,68.96,175.17
United Kingdom,2021-12-06,75.75,69.0,175.73
United Kingdom,2021-12-07,75.79,69.04,176.38
United Kingdom,2021-12-08,75.82,69.09,177.07
United Kingdom,2021-12-09,75.85,69.14,177.85
United Kingdom,2021-12-10,75.89,69.18,178.57
United Kingdom,2021-12-11,75.92,69.24,179.48
United Kingdom,2021-12-12,75.96,69.29,180.15
United Kingdom,2021-12-13,75.99,69.33,180.98
United Kingdom,2021-12-14,76.04,69.39,182.06
United Kingdom,2021-12-15,76.08,69.44,183.26
United Kingdom,2021-12-16,76.13,69.51,184.65
United Kingdom,2021-12-17,76.18,69.57,186.03
United Kingdom,2021-12-18,76.23,69.64,187.54
United Kingdom,2021-12-19,76.28,69.7,188.91
United Kingdom,2021-12-20,76.34,69.77,190.37
United Kingdom,2021-12-21,76.4,69.85,191.94
United Kingdom,2021-12-22,76.46,69.93,193.33
United Kingdom,2021-12-23,76.51,70.0,194.34
United Kingdom,2021-12-24,76.52,70.02,194.62
United Kingdom,2021-12-25,76.53,70.02,194.64
United Kingdom,2021-12-26,76.53,70.02,194.68
United Kingdom,2021-12-27,76.56,70.06,195.15
United Kingdom,2021-12-28,76.59,70.1,195.71
United Kingdom,2021-12-29,76.64,70.17,196.47
United Kingdom,2021-12-30,76.69,70.23,197.17
United Kingdom,2021-12-31,76.71,70.26,197.47
United Kingdom,2022-01-01,76.71,70.27,197.51
United Kingdom,2022-01-02,76.73,70.29,197.72
United Kingdom,2022-01-03,76.76,70.34,198.0
United Kingdom,2022-01-04,76.8,70.4,198.43
United Kingdom,2022-01-05,76.84,70.46,198.9
United Kingdom,2022-01-06,76.87,70.51,199.33
United Kingdom,2022-01-07,76.91,70.56,199.74
United Kingdom,2022-01-08,76.96,70.64,200.21
United Kingdom,2022-01-09,76.99,70.69,200.5
United Kingdom,2022-01-10,77.02,70.72,200.79
United Kingdom,2022-01-11,77.04,70.77,201.07
United Kingdom,2022-01-12,77.07,70.81,201.33
United Kingdom,2022-01-13,77.1,70.86,201.57
United Kingdom,2022-01-14,77.13,70.91,201.82
United Kingdom,2022-01-15,77.18,70.99,202.1
United Kingdom,2022-01-16,77.2,71.05,202.28
United Kingdom,2022-01-17,77.22,71.09,202.45
United Kingdom,2022-01-18,77.25,71.13,202.63
United Kingdom,2022-01-19,77.28,71.17,202.8
United Kingdom,2022-01-20,77.3,71.22,202.97
United Kingdom,2022-01-21,77.33,71.27,203.15
United Kingdom,2022-01-22,77.36,71.35,203.36
United Kingdom,2022-01-23,77.38,71.39,203.49
United Kingdom,2022-01-24,77.4,71.43,203.64
United Kingdom,2022-01-25,77.42,71.48,203.78
United Kingdom,2022-01-26,77.44,71.52,203.93
United Kingdom,2022-01-27,77.47,71.57,204.08
United Kingdom,2022-01-28,77.49,71.62,204.24
United Kingdom,2022-01-29,77.52,71.68,204.41
United Kingdom,2022-01-30,77.54,71.72,204.51
United Kingdom,2022-01-31,77.56,71.75,204.63
United Kingdom,2022-02-01,77.58,71.79,204.74
United Kingdom,2022-02-02,77.6,71.83,204.86
United Kingdom,2022-02-03,77.62,71.87,204.98
United Kingdom,2022-02-04,77.64,71.92,205.1
United Kingdom,2022-02-05,77.66,71.96,205.22
United Kingdom,2022-02-06,77.67,71.98,205.28
United Kingdom,2022-02-07,77.69,72.02,205.38
United Kingdom,2022-02-08,77.71,72.05,205.48
United Kingdom,2022-02-09,77.72,72.09,205.58
United Kingdom,2022-02-10,77.74,72.13,205.69
United Kingdom,2022-02-11,77.75,72.17,205.81
United Kingdom,2022-02-12,77.78,72.21,205.93
United Kingdom,2022-02-13,77.79,72.23,205.99
United Kingdom,2022-02-14,77.8,72.25,206.07
United Kingdom,2022-02-15,77.81,72.28,206.2
United Kingdom,2022-02-16,77.83,72.31,206.3
United Kingdom,2022-02-17,77.84,72.35,206.4
United Kingdom,2022-02-18,77.85,72.37,206.47
United Kingdom,2022-02-19,77.87,72.4,206.56
United Kingdom,2022-02-20,77.88,72.41,206.61
United Kingdom,2022-02-21,77.89,72.44,206.69
United Kingdom,2022-02-22,77.9,72.46,206.78
United Kingdom,2022-02-23,77.91,72.49,206.86
United Kingdom,2022-02-24,77.92,72.51,206.93
United Kingdom,2022-02-25,77.94,72.54,207.01
United Kingdom,2022-02-26,77.95,72.57,207.1
United Kingdom,2022-02-27,77.96,72.58,207.14
United Kingdom,2022-02-28,77.97,72.6,207.21
United Kingdom,2022-03-01,77.98,72.63,207.27
United Kingdom,2022-03-02,77.99,72.65,207.34
United Kingdom,2022-03-03,78.0,72.67,207.42
United Kingdom,2022-03-04,78.01,72.7,207.49
United Kingdom,2022-03-05,78.02,72.73,207.57
United Kingdom,2022-03-06,78.02,72.74,207.61
United Kingdom,2022-03-07,78.03,72.76,207.67
United Kingdom,2022-03-08,78.04,72.78,207.73
United Kingdom,2022-03-09,78.04,72.81,208.13
United Kingdom,2022-03-10,78.05,72.83,208.19
United Kingdom,2022-03-11,78.06,72.85,208.25
United Kingdom,2022-03-12,78.07,72.88,208.33
United Kingdom,2022-03-13,78.08,72.89,208.37
United Kingdom,2022-03-14,78.08,72.92,208.44
United Kingdom,2022-03-15,78.09,72.94,208.5
United Kingdom,2022-03-16,78.1,72.96,208.56
United Kingdom,2022-03-17,78.1,72.98,208.62
United Kingdom,2022-03-18,78.11,73.0,208.68
United Kingdom,2022-03-19,78.12,73.03,208.76
United Kingdom,2022-03-20,78.13,73.05,208.8
United Kingdom,2022-03-21,78.14,73.06,209.15
United Kingdom,2022-03-22,78.15,73.08,209.26
United Kingdom,2022-03-23,,,
United Kingdom,2022-03-24,78.15,73.11,209.6
United Kingdom,2022-03-25,78.16,73.13,209.75
United Kingdom,2022-03-26,78.18,73.15,209.92
United Kingdom,2022-03-27,78.19,73.17,209.99
United Kingdom,2022-03-28,78.19,73.18,210.14
United Kingdom,2022-03-29,78.2,73.2,210.3
United Kingdom,2022-03-30,78.21,73.22,210.49
United Kingdom,2022-03-31,78.22,73.24,210.68
United Kingdom,2022-04-01,78.22,73.25,210.87
United Kingdom,2022-04-02,78.24,73.28,211.09
United Kingdom,2022-04-03,78.25,73.29,211.19
United Kingdom,2022-04-04,78.27,73.31,211.35
United Kingdom,2022-04-05,78.28,73.32,211.54
United Kingdom,2022-04-06,78.3,73.34,211.76
United Kingdom,2022-04-07,78.32,73.35,211.97
United Kingdom,2022-04-08,78.34,73.37,212.19
United Kingdom,2022-04-09,78.38,73.39,212.48
United Kingdom,2022-04-10,78.4,73.41,212.61
United Kingdom,2022-04-11,78.42,73.43,212.81
United Kingdom,2022-04-12,78.45,73.44,213.04
United Kingdom,2022-04-13,78.48,73.46,213.28
United Kingdom,2022-04-14,78.51,73.48,213.52
United Kingdom,2022-04-15,78.53,73.49,213.6
United Kingdom,2022-04-16,78.55,73.51,213.74
United Kingdom,2022-04-17,78.56,73.51,213.78
United Kingdom,2022-04-18,78.57,73.52,213.82
United Kingdom,2022-04-19,78.59,73.53,214.01
United Kingdom,2022-04-20,78.61,73.55,214.22
United Kingdom,2022-04-21,78.64,73.56,214.62
United Kingdom,2022-04-22,78.66,73.58,214.84
United Kingdom,2022-04-23,78.71,73.6,215.17
United Kingdom,2022-04-24,78.73,73.62,215.3
United Kingdom,2022-04-25,78.75,73.63,215.47
United Kingdom,2022-04-26,78.76,73.64,215.68
United Kingdom,2022-04-27,78.77,73.65,215.9
United Kingdom,2022-04-28,78.79,73.67,216.11
United Kingdom,2022-04-29,78.81,73.68,216.31
United Kingdom,2022-04-30,78.85,73.7,216.53
United Kingdom,2022-05-01,78.87,73.71,216.61
United Kingdom,2022-05-02,78.88,73.72,216.64
United Kingdom,2022-05-03,78.89,73.73,216.79
United Kingdom,2022-05-04,78.9,73.74,216.97
United Kingdom,2022-05-05,78.91,73.75,217.13
United Kingdom,2022-05-06,78.93,73.76,217.3
United Kingdom,2022-05-07,78.96,73.79,217.5
United Kingdom,2022-05-08,78.98,73.8,217.58
United Kingdom,2022-05-09,78.99,73.81,217.71
United Kingdom,2022-05-10,79.0,73.82,217.86
United Kingdom,2022-05-11,79.01,73.83,218.01
United Kingdom,2022-05-12,79.02,73.85,218.16
United Kingdom,2022-05-13,79.03,73.86,218.29
United Kingdom,2022-05-14,79.06,73.87,218.44
United Kingdom,2022-05-15,79.08,73.88,218.5
United Kingdom,2022-05-16,79.08,73.89,218.6
United Kingdom,2022-05-17,79.09,73.9,218.72
United Kingdom,2022-05-18,79.1,73.91,218.84
United Kingdom,2022-05-19,79.11,73.92,218.96
United Kingdom,2022-05-20,79.12,73.93,219.07
United Kingdom,2022-05-21,79.15,73.95,219.2
United Kingdom,2022-05-22,79.15,73.95,219.25
United Kingdom,2022-05-23,79.16,73.96,219.34
United Kingdom,2022-05-24,79.17,73.97,219.43
United Kingdom,2022-05-25,79.17,73.97,219.52
United Kingdom,2022-05-26,79.17,74.01,219.64
United Kingdom,2022-05-27,79.18,74.02,219.73
United Kingdom,2022-05-28,79.2,74.04,219.83
United Kingdom,2022-05-29,79.21,74.04,219.88
United Kingdom,2022-05-30,79.22,74.06,219.96
United Kingdom,2022-05-31,79.23,74.07,220.04
United Kingdom,2022-06-01,79.24,74.08,220.12
United Kingdom,2022-06-02,79.24,74.09,220.15
United Kingdom,2022-06-03,79.24,74.09,220.16
United Kingdom,2022-06-04,79.25,74.1,220.2
United Kingdom,2022-06-05,79.26,74.1,220.25
United Kingdom,2022-06-06,79.26,74.11,220.3
United Kingdom,2022-06-07,79.27,74.12,220.36
United Kingdom,2022-06-08,79.27,74.13,220.44
United Kingdom,2022-06-09,79.28,74.13,220.5
United Kingdom,2022-06-10,79.28,74.14,220.56
United Kingdom,2022-06-11,79.3,74.16,220.65
United Kingdom,2022-06-12,79.31,74.17,220.68
United Kingdom,2022-06-13,79.31,74.17,220.73
United Kingdom,2022-06-14,79.31,74.18,220.78
United Kingdom,2022-06-15,79.32,74.19,220.83
United Kingdom,2022-06-16,79.32,74.19,220.89
United Kingdom,2022-06-17,79.33,74.2,220.94
United Kingdom,2022-06-18,79.34,74.22,221.01
United Kingdom,2022-06-19,79.35,74.23,221.04
United Kingdom,2022-06-20,79.35,74.24,221.19
United Kingdom,2022-06-21,79.36,74.24,221.24
United Kingdom,2022-06-22,79.36,74.25,221.3
United Kingdom,2022-06-23,79.37,74.26,221.35
United Kingdom,2022-06-24,79.37,74.27,221.41
United Kingdom,2022-06-25,79.39,74.29,221.49
United Kingdom,2022-06-26,79.4,74.3,221.53
United Kingdom,2022-06-27,79.4,74.31,221.58
United Kingdom,2022-06-28,79.41,74.32,221.64
United Kingdom,2022-06-29,79.41,74.33,221.7
United Kingdom,2022-06-30,79.42,74.34,221.84
United Kingdom,2022-07-01,79.42,74.36,221.89
United Kingdom,2022-07-02,79.44,74.39,221.96
United Kingdom,2022-07-03,79.44,74.4,222.0
United Kingdom,2022-07-04,79.45,74.41,222.05
United Kingdom,2022-07-05,79.45,74.43,222.1
United Kingdom,2022-07-06,79.45,74.44,222.15
United Kingdom,2022-07-07,79.46,74.45,222.2
United Kingdom,2022-07-08,79.46,74.47,222.25
United Kingdom,2022-07-09,79.48,74.5,222.33
United Kingdom,2022-07-10,79.48,74.52,222.36
United Kingdom,2022-07-11,79.48,74.53,222.4
United Kingdom,2022-07-12,79.49,74.54,222.44
United Kingdom,2022-07-13,79.49,74.55,222.48
United Kingdom,2022-07-14,79.5,74.57,222.53
United Kingdom,2022-07-15,79.5,74.58,222.57
United Kingdom,2022-07-16,79.51,74.62,222.65
United Kingdom,2022-07-17,79.51,74.63,222.68
United Kingdom,2022-07-18,79.52,74.64,222.71
United Kingdom,2022-07-19,79.52,74.65,222.74
United Kingdom,2022-07-20,79.52,74.66,222.78
United Kingdom,2022-07-21,79.53,74.68,222.81
United Kingdom,2022-07-22,79.53,74.69,222.86
United Kingdom,2022-07-23,79.54,74.72,222.92
United Kingdom,2022-07-24,79.55,74.74,222.95
United Kingdom,2022-07-25,79.55,74.75,222.99
United Kingdom,2022-07-26,79.56,74.77,223.03
United Kingdom,2022-07-27,79.56,74.78,223.07
United Kingdom,2022-07-28,79.56,74.79,223.11
United Kingdom,2022-07-29,79.57,74.81,223.15
United Kingdom,2022-07-30,79.58,74.83,223.2
United Kingdom,2022-07-31,79.58,74.84,223.22
United Kingdom,2022-08-01,79.58,74.86,223.25
United Kingdom,2022-08-02,79.59,74.87,223.28
United Kingdom,2022-08-03,79.59,74.88,223.31
United Kingdom,2022-08-04,79.6,74.89,223.36
United Kingdom,2022-08-05,79.6,74.9,223.39
United Kingdom,2022-08-06,79.61,74.92,223.43
United Kingdom,2022-08-07,79.61,74.93,223.45
United Kingdom,2022-08-08,79.61,74.94,223.47
United Kingdom,2022-08-09,79.61,74.95,223.49
United Kingdom,2022-08-10,79.62,74.95,223.52
United Kingdom,2022-08-11,79.62,74.96,223.54
United Kingdom,2022-08-12,79.62,74.97,223.56
United Kingdom,2022-08-13,79.63,74.99,223.6
United Kingdom,2022-08-14,79.63,74.99,223.61
United Kingdom,2022-08-15,79.64,75.01,223.65
United Kingdom,2022-08-16,79.64,75.01,223.67
United Kingdom,2022-08-17,79.65,75.02,223.69
United Kingdom,2022-08-18,79.65,75.03,223.71
United Kingdom,2022-08-19,79.65,75.04,223.73
United Kingdom,2022-08-20,79.66,75.05,223.77
United Kingdom,2022-08-21,79.66,75.06,223.78
United Kingdom,2022-08-22,79.66,75.07,223.8
United Kingdom,2022-08-23,79.67,75.08,223.82
United Kingdom,2022-08-24,79.67,75.09,223.85
United Kingdom,2022-08-25,79.68,75.1,223.87
United Kingdom,2022-08-26,79.68,75.1,223.89
United Kingdom,2022-08-27,79.68,75.12,223.92
United Kingdom,2022-08-28,79.69,75.12,223.93
United Kingdom,2022-08-29,79.69,75.12,223.93
United Kingdom,2022-08-30,79.69,75.13,223.96
United Kingdom,2022-08-31,79.69,75.14,223.98
United Kingdom,2022-09-01,79.7,75.15,224.0
United Kingdom,2022-09-02,79.7,75.15,224.01
United Kingdom,2022-09-03,79.7,75.16,224.03
United Kingdom,2022-09-04,79.7,75.17,224.04
United Kingdom,2022-09-05,79.7,75.17,
United Kingdom,2022-09-06,79.71,75.17,
United Kingdom,2022-09-07,79.71,75.18,
United Kingdom,2022-09-08,79.71,75.18,
United Kingdom,2022-09-09,79.71,75.18,
United Kingdom,2022-09-10,79.71,75.19,
United Kingdom,2022-09-11,79.71,75.19,
United Kingdom,2022-09-12,,,
United Kingdom,2022-09-13,,,
United Kingdom,2022-09-14,,,
United Kingdom,2022-09-15,,,
United Kingdom,2022-09-16,,,
United Kingdom,2022-09-17,,,
United Kingdom,2022-09-18,,,
United Kingdom,2022-09-19,,,
United Kingdom,2022-09-20,,,
United Kingdom,2022-09-21,,,
United Kingdom,2022-09-22,,,
United Kingdom,2022-09-23,,,
United Kingdom,2022-09-24,,,
United Kingdom,2022-09-25,,,
United Kingdom,2022-09-26,,,
United Kingdom,2022-09-27,,,
United Kingdom,2022-09-28,,,
United Kingdom,2022-09-29,,,
United Kingdom,2022-09-30,,,
United Kingdom,2022-10-01,,,
United Kingdom,2022-10-02,,,
United Kingdom,2022-10-03,,,
United Kingdom,2022-10-04,,,
United Kingdom,2022-10-05,,,
United Kingdom,2022-10-06,,,
United Kingdom,2022-10-07,,,
United Kingdom,2022-10-08,,,
United Kingdom,2022-10-09,,,
United Kingdom,2022-10-10,,,
United Kingdom,2022-10-11,,,
United Kingdom,2022-10-12,,,
United Kingdom,2022-10-13,,,
United Kingdom,2022-10-14,,,
United Kingdom,2022-10-15,,,
United Kingdom,2022-10-16,,,
United Kingdom,2022-10-17,,,
United Kingdom,2022-10-18,,,
United Kingdom,2022-10-19,,,
United Kingdom,2022-10-20,,,
United Kingdom,2022-10-21,,,
United Kingdom,2022-10-22,,,
United Kingdom,2022-10-23,,,
United Kingdom,2022-10-24,,,
United Kingdom,2022-10-25,,,
United Kingdom,2022-10-26,,,
United Kingdom,2022-10-27,,,
United Kingdom,2022-10-28,,,
United Kingdom,2022-10-29,,,
United Kingdom,2022-10-30,,,
United Kingdom,2022-10-31,,,
United Kingdom,2022-11-01,,,
United Kingdom,2022-11-02,,,
United Kingdom,2022-11-03,,,
United Kingdom,2022-11-04,,,
United Kingdom,2022-11-05,,,
United Kingdom,2022-11-06,,,
United Kingdom,2022-11-07,,,
United Kingdom,2022-11-08,,,
United Kingdom,2022-11-09,,,
United Kingdom,2022-11-10,,,
United Kingdom,2022-11-11,,,
United Kingdom,2022-11-12,,,
United Kingdom,2022-11-13,,,
United Kingdom,2022-11-14,,,
United Kingdom,2022-11-15,,,
United Kingdom,2022-11-16,,,
United Kingdom,2022-11-17,,,
United Kingdom,2022-11-18,,,
United Kingdom,2022-11-19,,,
United Kingdom,2022-11-20,,,
United Kingdom,2022-11-21,,,
United Kingdom,2022-11-22,,,
United Kingdom,2022-11-23,,,
United Kingdom,2022-11-24,,,
United Kingdom,2022-11-25,,,
United Kingdom,2022-11-26,,,
United Kingdom,2022-11-27,,,
United Kingdom,2022-11-28,,,
United Kingdom,2022-11-29,,,
United Kingdom,2022-11-30,,,
United Kingdom,2022-12-01,,,
United Kingdom,2022-12-02,,,
United Kingdom,2022-12-03,,,
United Kingdom,2022-12-04,,,
United Kingdom,2022-12-05,,,
United Kingdom,2022-12-06,,,
United Kingdom,2022-12-07,,,
United Kingdom,2022-12-08,,,
United Kingdom,2022-12-09,,,
United Kingdom,2022-12-10,,,
United Kingdom,2022-12-11,,,
United Kingdom,2022-12-12,,,
United Kingdom,2022-12-13,,,
United Kingdom,2022-12-14,,,
United Kingdom,2022-12-15,,,
United Kingdom,2022-12-16,,,
United Kingdom,2022-12-17,,,
United Kingdom,2022-12-18,,,
United Kingdom,2022-12-19,,,
